,username,user_id,description,url_count,protected,followers_count,friends_count,user_created_at,user_favourites_count,utc_offset,geo_enabled,veified,user_statuses_count,contributors_enabled,translation_enabled,user_follows_me,user_is_friend
607,gibbnicholas,1026419804,Software developer at the Geological Survey of Canada.,1,False,19,100,2012,133,NA,False,False,17,False,False,0,1
608,Titan_DC,2339368422,Du nouveau dans le monde des datacenters #Cloud #GreenIT #Datacenters #cybersecurity #networks,1,False,134,703,2014,21,NA,False,False,44,False,False,1,1
609,JC_Imperatore,2275352035,"Analytics, Data Science, Business Intelligence and Fútbol: L.A. Firpo, Bayern Munich, River Plate.",NA,False,101,575,2014,163,NA,False,False,179,False,False,1,1
610,BanaraseVaibhav,1135984129365794816,"Python,Data Science",NA,False,74,558,2019,20,NA,False,False,37,False,False,1,1
611,Rida_GIANT,1135513783982534656,Medicine at UCL | Giant Health Junior Ambassador | Giant Health Event 15-16 October 2019 | #healthtech #digitalhealth #innovation #mhealth #health,1,False,260,1438,2019,39,NA,False,False,71,False,False,0,1
612,strategy_titan,1098380857218338816,Strategy Titan helps companies drive business results using the power of analytics. There’s truth in data. Let’s go find it.,NA,False,227,426,2019,0,NA,False,False,186,False,False,0,1
613,benvisio,28799218,"Interested in Machine Learning/AI , Big data analytics, data mining and Precision Medicine.",1,False,834,4375,2009,964,NA,False,False,159,False,False,1,1
614,janarumlova,56338511,"I enjoy learning & still search for info, cause still exist a lot of things I´d like to know. 
work #mkg #PR #tech #startups me #nature #yoga #travel(58) #sport",1,False,538,4412,2009,415,NA,True,False,452,False,False,0,1
615,msjahids,925129616,"Beginner level of Data Engineer | Data Analyst | Machine Learning Engineer | AI Engineer | Deep Learning Engineer | Author || 

ps: https://t.co/dIH8FxgVe4",1,False,93,231,2012,4,NA,False,False,863,False,False,0,1
616,TorkiNoor,193953679,"Electrical Power Engg Tech, Deep Learning ( Neural Networks ),  Yanbu Industrial College  .вaѕιc oғ coмpυтer langυageѕ || deѕιgn тнroυgнт coмpυтer || мaтнeмaтιc",NA,False,219,705,2010,2861,NA,False,False,3115,False,False,1,1
617,Calibraint_Tech,1115115650039422976,#Chatbots #Blockchain #BigData #Cloud #IoT #Webapp #Mobapp #Productdevelopment #UI #UX #QA,1,False,96,101,2019,0,NA,False,False,137,False,False,0,1
618,oykamal,1427140933,AI Machine learning developer,NA,False,154,70,2013,1122,NA,True,False,1464,False,False,0,1
619,dddm_ai,1127933957247512577,"Decision Point AI the #subjectivelogic and #bayesiannetwork #AI company, for #augmentedintelligence #fintech #medtech #regtech #govtech #sectech #insurtech",1,False,114,1135,2019,13,NA,False,False,91,False,False,1,1
620,markleomc,240927155,"Software Developer at Axumtechnologies @jambiteapp,  Car enthusiast , startup talks and Entrepreneur, blockchain enthusiast @axumtech",1,False,99,398,2011,857,NA,False,False,770,False,False,0,1
621,TQS_Integration,4504099535,"An international #DataIntelligence team specializing in real-time data integration, contextualization and analytics. Proud sponsors of @WaterfordGAA.",1,False,537,296,2015,199,NA,True,False,218,False,False,0,1
622,Kevchan992,73089658,SuccessFactors machine learning senior product manager. Views are my own.,1,False,360,755,2009,14,NA,False,False,1110,False,False,0,1
623,1beb,6414142,"Canadian, consulting data scientist living abroad. EN/ES/FR (in order)",1,False,169,253,2007,71,NA,False,False,61,False,False,0,1
624,toyosirise,37939712,Social Entrepreneur - Policy Advisor - Data Scientist in EdTech & Human Capital Devopment / Founder @risenetworks @passnownow,1,False,27624,2072,2009,858,NA,True,False,27274,False,False,0,1
625,IndiaPadam,4236258863,"#Husband, #Father, #Techie, #Coder, #MachineLearning, #Spark, #Kafka, #Hadoop, #BigData, #DataScience, #Blockchain, #AI, #ValueInvesting, #Stocks, #MutualFund",NA,False,130,1421,2015,1621,NA,False,False,667,False,False,0,1
626,KallikAMS,624779937,"Labelling and artwork management experts – delivering solutions to regulated industries including pharma, med dev, cosmetics and chemical.",1,False,436,2084,2012,125,NA,False,False,1644,False,False,0,1
627,luminovo,956439952769810432,"At https://t.co/XAyoWqk6N5, we speed-up your repetitive workflows on images and text, combining human and #artificialintelligence.",NA,False,105,70,2018,32,NA,False,False,59,False,False,0,1
628,DigamiLabs,1120637608772689921,We create responsible technology businesses with our clients. #AIincubator #ResponsibleTech #ResponsibleAI #Innovation,1,False,132,582,2019,3,NA,False,False,70,False,False,0,1
629,___shiv____,821089171808944128,"Chivalry in my blood, Radiance I aspire, For masses to inspire.
Becoming data scientist &
I love to build things",NA,False,10,76,2017,15,NA,False,False,5,False,False,0,1
630,First_Eagle_Inc,1131558563606859776,#SmallBusiness #IT Consulting firm focused on serving the #publicsector.  #BusinessIntelligence #DataAnalytics #ERP #CloudServices #AWS #BIGDATA #RPA,1,False,10,62,2019,11,NA,False,False,5,False,False,0,1
631,mytectra,1320466699,"Official news from myTectra - Online & Classroom training with over 500 courses includes AI, Machine Learning, Big Data, Python, AWS, Data Science, RoT, RPA ...",1,False,381,985,2013,7,NA,False,False,2829,False,False,0,1
632,igniteyourdata,1139832524446863360,From top-tier consulting and corporate experience within the field of data management we started a blog series—igniteyourdatajourey🚀,NA,False,85,406,2019,0,NA,False,False,2,False,False,1,1
633,Ms_Jny,298249359,Marketing Specialist | Developer |AI enthusiast!,NA,False,125,333,2011,552,NA,False,False,812,False,False,0,1
634,nicktsau,1429084760,SUT Computer Science Undergrad | #InfoSec #ML #DL #NLP #RStats #FPL | Seeking wisdom on Twitter,NA,False,62,602,2013,1386,NA,False,False,49,False,False,0,1
635,SumssoftPK,787960450550001664,Reputable software company to provide the best services in #logodesigning #graphicdesigning #websitedesign #businesscards #brochures #flyers,1,False,34,563,2016,81,NA,False,False,38,False,False,0,1
636,ai_telling,1128859106607976448,"AI generated Tweets by the GPT-2 model. Aspired to create fun tweets.😀
#AI #ArtificialIntelligence #NLP #MachineLearning  #ML",NA,False,219,4430,2019,14156,NA,False,False,136,False,False,0,1
637,prashi_doval,4037107874,"Postgraduate Student👩‍🎓.Researcher👩‍💻 
Data Science enthusiast🤖Lover of snacks🧀, taker of naps
Personal motto: Try hard enough and anything is possible 🦄",NA,False,64,526,2015,153,NA,True,False,32,False,False,0,1
638,AnnaTMO,598779793,"♥ Peace Love & Happiness ♥
Full Stack Software Engineer
Studying Machine Learning",NA,False,989,1574,2012,7259,NA,True,False,6612,False,False,0,1
639,BayNative999,979772349762355200,"UC Berkeley/CCO @ RIA, Geopolitics, High Tech, Startups, Central Banks, Finance, Politics, Philosophy",NA,False,142,988,2018,5369,NA,False,False,5017,False,False,0,1
640,SaeedSabzian,864993071955619840,Ph.D in Rhetoric; researcher in multimodal rhetoric; lecturer in science-technology rhetoric at the university of Waterloo,NA,False,162,119,2017,241,NA,False,False,30,False,False,0,1
641,vinsmatur,2417620993,"Data is the most Powerful Fuel, let's use it to create better WORLD for next generation 🌏.     

#AIforAll

IITian, Want to be part of building New India",NA,False,25,176,2014,185,NA,False,False,120,False,False,0,1
642,CarmenRuppach,3060205359,"Product Manager at IBM, globetrotter, motorcycle addict. #DataScience #analytics #cloud #spark",1,False,197,346,2015,181,NA,False,False,103,False,False,0,1
643,shresht_shetty,593692752,"Coorg ➡️ Bangalore ➡️ Manipal➡️ Brisbane
Data science student
Chelsea fan",NA,False,66,1451,2012,18275,NA,False,False,515,False,False,0,1
644,ilan_g,75838379,Cloud Solution Architect | Alexa Evangelist | CUI Architect | Alexa Community Hero | #VUI Emerging Tech Specialist | Conference Speaker,NA,False,563,966,2009,1203,NA,True,False,1941,False,False,0,1
645,doctordecks,747788945841393664,⚡️Software engineer 📈 Data Analyst,NA,False,1981,80,2016,5991,NA,False,False,1321,False,False,0,1
646,melishazald,781912749530112000,Data Science | San Francisco,NA,False,25,197,2016,624,NA,True,False,238,False,False,0,1
647,DanAkarca,479336401,Medical Doctor | Neuroscience/AI PhD student @Cambridge_Uni @mrccbu | Research Fellow @medical_chain,1,False,911,1416,2012,2545,NA,True,False,2025,False,False,0,1
648,zach_wambugu,623579575,#MUFC #NBA #Politics #AI #ML #DL #Cloud #CyberSecurity #IoT #BigData #Cryptography #Blockchain #Robotics #Humor,NA,False,804,1926,2012,18810,NA,False,False,20478,False,False,0,1
649,MohhamedQazeem,2870383886,Hardworking||Optimist||Computer Scientist||Football lover||Believer||P.U.R.E,NA,False,56,68,2014,411,NA,False,False,307,False,False,0,1
650,LuisBalR18,2322869439,What we do in life echoes in eternity Computer Science and Mathematics,1,False,259,677,2014,1805,NA,False,False,1189,False,False,0,1
651,Imagimob,1682882251,We have invented and developed SensorBeat - a system för Real Time Artificial intelligence (AI) on the edge #artificialintelligence #iot #AI,1,False,1147,1801,2013,104,NA,True,False,529,False,False,1,1
652,suryaprakaz,775024252160397312,"Software Engineer @ #MulticoreWare

#AI #DeepLearning #ComputerVision

Author of course #ROS Basics on https://t.co/34cEoBAeiw",1,False,66,611,2016,913,NA,False,False,271,False,False,0,1
653,MIT_CSAIL,82364810,"MIT's largest research lab, the Computer Science & Artificial Intelligence Lab https://t.co/oEBFg67jYJ #ai #ml #bigdata #iot #fintech #datascience",1,False,105169,16584,2009,2495,NA,False,True,3618,False,False,0,1
654,ritikaiitr,79236080,Analytics Professional!,NA,False,184,474,2009,267,NA,False,False,173,False,False,1,1
655,NeuroSpellO,1091971718158172160,"NeuroSpell, correcteur automatique de l'extrême ordinaire.
#AI #DeepLearning #SpellChecker #correcteur #orthographe #TransfoNum
https://t.co/qwdJ1nTQrm",1,False,302,1290,2019,1217,NA,False,False,1187,False,False,1,1
656,FrankSchikarski,86981711,"CleanTech, ML & Data Science, Algo Trading, Tech Startups. Successfully managed world’s largest SAP S/4 HANA migration (big bang on premise 2019-04).",NA,False,49,659,2009,300,NA,False,False,74,False,False,0,1
657,jjmareca,215988823,HR | Databases #oracle #mysql #sqlserver | Multilingual #english #spanish #french #german | Teacher | BI Analyst #tableau #powerBI | Big Data | #aws #azure,NA,False,572,2164,2010,7798,NA,True,False,6255,False,False,0,1
658,MatijEng,911056524,Electronical and Telecommunications Engineer working as Android Software Engineer,NA,False,71,248,2012,240,NA,True,False,138,False,False,0,1
659,josejohn_v,420594979,"#ArtificialIntelligence #machinelearning #ML #industry40 #deeplearning  #robotics #DigitalTransformation, #IoT, #DataScience  #blockchaintechnology #Motivation",NA,False,166,95,2011,173,NA,False,False,385,False,False,0,1
660,soslearning,498850763,A passionate advocate of innovation in Teaching and Learning | Educator | Digital innovator | Speaker | Presenter | Consultant #EdTech #MIEExpert,1,False,669,750,2012,2486,NA,True,False,1507,False,False,0,1
661,RubialesB_A,434222235,Graduado en Marketing. Realizando una master en Big Data.  Trabajo en GFK realizando investigaciones en entornos digitales. Hadoop y Python mis mayores aliados,NA,False,97,39,2011,123,NA,False,False,271,False,False,0,1
662,LeopolisDream,398056003,"Inspired by the simple solutions, ML, IoT, web development, data visualization.",NA,False,49,338,2011,484,NA,False,False,127,False,False,0,1
663,EnryGreg,717263660419313664,"When you become comfortable with uncertainty, infinite possibilities open up in your life.
Data @Infocamere ❤️ #rstat • #dataviz • #machinelearning • #analytics",NA,False,82,698,2016,621,NA,False,False,198,False,False,0,1
664,KikePerez75,715785926,-I'm “data scientist.” I'm a high-ranking professional with the training and curiosity to make discoveries in the world of big data.,1,False,271,459,2012,8872,NA,True,False,13436,False,False,0,1
665,HurGoddess,303263233,Encourager|Social Media Addict|International Business|Tech Geek|Traveler|Foodie|Photography|Branding|Altruism,NA,False,828,2751,2011,2821,NA,True,False,1455,False,False,1,1
666,Andres_M_A,1052889503520702471,"Elevating Healthcare 🚀💉🧬🧪 ——Empowering Latino Leaders 💪🏽🏆 🌐————— AI/MedTech Market Developmemt 🤖🤝📈 — UNM, JHU👨🏻‍🎓👨🏻‍🎓",1,False,340,583,2018,333,NA,True,False,264,False,False,0,1
667,cpsantos,20032976,"IT Project Manager, Technology enthusiast, Guitar learner...🎸🇨🇦🇧🇷",NA,False,237,804,2009,1160,NA,True,False,171,False,False,0,1
668,ricardogonsan,81177179,"🤖Digital explorer experimenting with #VR, #Blender3D, #Unity3D, #UE4. Interested in #Tech, #VFX, #AR, #RPi, #IoT, #retrogaming, #robots, #AI, #ecommerce",1,False,975,1385,2009,10092,NA,True,False,4552,False,False,0,1
669,StephaneSuisse,50366979,"Entrepreneur, #AI Artificial Intelligence core business  https://t.co/i8fHU3rUO0",1,False,1622,1312,2009,1531,NA,True,False,3268,False,False,0,1
670,AngelineBazzon,1050461575579127808,En reconversion professionnelle dans la #DataScience #ML #DL #IOT #IA #DataMining à la @DataUniversity,1,False,44,39,2018,64,NA,False,False,292,False,False,0,1
671,virtualwonder,95318431,"#cyborganthropology, #socialentrepreneur, #disruption, #futureofwork, #blockchain, #AI, #AR #VR, #strategytools, #robotics Executive Director @AugmentedLeader",1,False,568,606,2009,504,NA,True,False,689,False,False,0,1
672,chadwidwiki,878687751390060544,"Doing, thinking, learning, enjoying, relaxing. All while challenging assumptions and reinventing my reality. Define yourself & earn respect, but don't be an ass",NA,False,22,197,2017,233,NA,False,False,413,False,False,0,1
673,juanma_h,173325747,"Interested in SharePoint, Machine Learning, AI, Data based products, and intrigued by all innovative solutions through technology",NA,False,44,109,2010,378,NA,False,False,558,False,False,0,1
674,chiselanalytics,881542732094767105,We're breaking down the barriers to analytics for organizations by connecting them with the talent they need to turn their data into action.,1,False,86,235,2017,4,NA,False,False,191,False,False,0,1
675,suresh_avs,104445344,"Project Head, Electronics Engineer. Learn, unlearn and relearn. Retweets are not always an endorsement.",NA,False,113,1306,2010,2482,NA,False,False,568,False,False,0,1
676,MistralSoln,115636063,Mistral is a technology design and integration company providing end-to-end services for product development and deployment. #embedded #electronics,1,False,840,761,2010,351,NA,False,False,1348,False,False,0,1
677,cengkurumichael,2277152287,Software Developer and Open Contracting specialist,NA,False,369,1528,2014,404,NA,True,False,8672,False,False,0,1
678,JeanLucChambrin,711845298704883712,(CEO) Skwazel | co-fondateur @VetINTech | Directeur Commercial Synthèse Élevage #agriculture #veterinary #IoT #ia #esanté #data,1,False,616,2473,2016,2349,NA,False,False,604,False,False,0,1
